,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.39,0.49,0.36,0.34,0.91,0.5,0.17,0.94,0.41
bibletime.csv,0.58,0.73,0.2,0.53,0.13,0.56,0.54,0.57,0.95
flexpay.csv,0.29,0.3,0.55,0.94,0.56,0.55,0.53,0.0,0.33
lufa-lib.csv,0.51,0.41,0.48,0.45,0.5,0.5,0.98,0.0,0.4
nullc.csv,1.0,0.34,0.57,0.51,0.3,0.27,0.36,0.0,0.26
pgui.csv,0.39,0.48,0.31,0.34,0.39,0.95,0.6,0.0,0.48
superwaba.csv,0.62,0.98,0.19,0.55,0.19,0.49,0.07,0.36,0.54
sylpheed-claws.csv,0.51,0.65,0.97,0.54,0.63,0.48,0.54,0.36,0.42
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
