,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.83,0.58,0.7,0.74,0.11,0.61,0.88,0.23,0.65
bibletime.csv,0.49,0.52,0.85,0.79,0.9,0.54,0.56,0.79,0.21
flexpay.csv,0.96,0.74,0.6,0.07,0.71,0.74,0.74,1.0,0.8
lufa-lib.csv,0.63,0.73,0.68,0.74,0.61,0.61,0.02,1.02,0.67
nullc.csv,0.0,0.75,0.78,0.68,0.92,0.93,0.91,1.0,0.94
pgui.csv,0.74,0.69,0.88,0.74,0.78,0.06,0.6,1.02,0.72
superwaba.csv,0.63,0.03,0.85,0.69,0.85,0.59,0.94,0.78,0.64
sylpheed-claws.csv,0.55,0.5,0.04,0.63,0.57,0.63,0.7,0.8,0.66
xqilla.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
