,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.46,0.18,0.47,1.0,0.08,0.45,0.54,0.31,0.18
chrysalis.csv,0.74,0.0,0.5,1.0,0.0,0.7,0.75,0.3,1.0
jahshaka.csv,0.43,1.0,0.44,0.95,0.09,0.51,0.67,0.45,0.1
jam-daq.csv,0.47,0.29,0.65,1.0,0.18,0.98,0.67,0.42,0.12
jatlas.csv,0.55,0.0,1.0,1.0,1.0,0.7,0.0,0.75,0.0
jedit.csv,1.0,0.16,0.46,1.0,0.0,0.54,0.53,0.33,0.35
open-media-library.csv,0.34,0.36,1.0,0.95,0.11,0.42,0.55,0.38,0.08
panda3d.csv,0.3,0.0,0.5,1.0,0.0,0.67,0.69,1.0,0.0
wheat.csv,0.41,0.2,0.49,1.0,0.12,0.47,1.0,0.38,0.22
