,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,aten.csv,papertoolkit.csv,ofbiz.csv,ibatisdb.csv,xcf.csv,web-cat.csv
cleartk.csv,55.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,323.0,0.0,15.0,7.0,13.0,1.0,1.0
encog-cs.csv,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,239.0,0.0,21.0,4.0,17.0,4.0,1.0
extprosys.csv,77.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,6.0,313.0,0.0,21.0,2.0,17.0,4.0,1.0
ibatisdb.csv,104.0,0.0,18.0,0.0,4.0,5.0,1.0,0.0,1.0,17.0,59.0,0.0,4.0,0.0,0.0,1.0,0.0
intact.csv,42.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,14.0,17.0,157.0,0.0,8.0,4.0,6.0,1.0,0.0
japano.csv,78.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,6.0,318.0,0.0,19.0,2.0,17.0,4.0,1.0
lockss.csv,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,372.0,0.0,62.0,0.0,12.0,4.0,0.0
ofbiz.csv,34.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,2.0,2.0,26.0,0.0,2.0,0.0,11.0,3.0,2.0
officefloor.csv,104.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,19.0,3.0,17.0,4.0,1.0
opennms.csv,104.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,78.0,0.0,62.0,0.0,10.0,1.0,0.0
papertoolkit.csv,104.0,54.0,186.0,0.0,104.0,102.0,49.0,0.0,183.0,3.0,1376.0,196.0,0.0,0.0,140.0,61.0,49.0
rohxel.csv,47.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,13.0,2.0,78.0,0.0,12.0,6.0,10.0,6.0,1.0
sevenupdate.csv,104.0,0.0,2.0,1.0,21.0,0.0,0.0,0.0,20.0,13.0,323.0,0.0,4.0,2.0,16.0,8.0,1.0
web-cat.csv,104.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,247.0,0.0,62.0,0.0,9.0,2.0,0.0
xcf.csv,50.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,8.0,52.0,0.0,5.0,1.0,14.0,0.0,1.0
