,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.96,0.98
chrysalis.csv,0.28,0.12,0.57,0.0,0.27,0.44,0.25
jahshaka.csv,0.2,0.27,0.59,0.0,0.66,0.69,0.6
jam-daq.csv,0.43,0.12,0.24,0.0,0.23,0.3,0.11
jatlas.csv,0.77,0.49,0.76,0.33,0.16,0.52,0.13
jedit.csv,0.24,0.45,0.52,1.0,0.95,1.0,0.9
open-media-library.csv,0.68,0.16,0.28,1.0,0.44,0.56,0.09
