,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.47,0.41,0.5,0.58,0.74,0.68,0.61,0.71
cornerstone.csv,0.26,0.0,0.04,0.69,0.3,0.15,0.72,0.41
frogatto.csv,0.62,0.49,0.57,0.65,0.85,0.83,0.69,0.73
novembre.csv,0.43,0.55,0.47,0.53,0.34,0.7,0.44,0.67
ns-3.csv,0.71,0.45,0.51,0.6,0.78,0.58,0.69,0.73
open-beos.csv,0.55,0.49,0.64,0.45,0.71,0.79,0.62,0.73
planeshift.csv,0.7,0.43,0.57,0.63,0.74,0.76,0.65,0.71
sbml.csv,0.68,0.44,0.61,0.7,0.82,0.83,0.6,0.69
