,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.34,0.47,0.46,0.65,0.67,0.57,0.47,0.7
cornerstone.csv,0.16,0.0,0.02,0.69,0.18,0.08,0.64,0.28
frogatto.csv,0.57,1.0,0.77,0.76,0.93,0.99,0.67,0.95
novembre.csv,0.3,0.6,0.44,0.51,0.21,0.67,0.33,0.57
ns-3.csv,0.66,1.0,0.62,0.57,0.78,0.53,0.86,0.91
open-beos.csv,0.43,0.87,0.64,0.37,0.65,0.71,0.53,0.8
planeshift.csv,0.68,0.93,0.91,0.73,0.65,0.79,0.92,0.94
sbml.csv,0.7,0.93,0.76,0.88,0.85,0.78,0.61,0.68
