,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.86,0.67,0.59,0.56,0.42
encog-java.csv,0.39,0.96,0.97,0.79,0.78
h2database.csv,0.46,0.37,0.92,0.45,0.74
jaql.csv,0.49,0.56,0.74,0.42,0.62
raven-monitoring.csv,0.72,0.78,0.45,0.71,0.97
