,recall,precision,pf,wins
alsa.csv,0.41,0.6,0.23,12
biopax.csv,0.87,0.47,0.77,3
ffigo.csv,0.61,0.64,0.39,13
freebios.csv,0.61,0.56,0.51,4
glelite.csv,1.0,0.47,1.0,1
gnupdate.csv,0.31,0.63,0.18,14
go.csv,0.64,0.51,0.45,5
gstreamer.csv,0.57,0.56,0.37,9
metacosm.csv,0.83,0.58,0.63,6
pcsx2.csv,0.44,0.6,0.26,11
pgui.csv,0.28,0.56,0.19,7
qse.csv,0.41,0.61,0.25,10
rebecca-aiml.csv,0.46,0.59,0.33,8
skia.csv,0.3,0.73,0.11,16
vars-redux.csv,0.38,0.7,0.14,15
wxjs.csv,0.0,0.0,0.0,0
yale.csv,0.48,0.47,0.6,2
