,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.52,0.98,0.65,0.42
emftriple.csv,0.91,0.15,1.07,0.76
fluent-nhibernate.csv,0.49,1.11,0.18,0.63
gpsmid.csv,0.28,0.91,0.31,0.62
