,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.69,0.03,0.24,0.59
emftriple.csv,0.19,0.53,0.0,0.31
fluent-nhibernate.csv,0.74,0.0,0.53,0.45
gpsmid.csv,0.82,0.14,0.38,0.48
