,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.66,0.11,0.73,0.66
emftriple.csv,0.14,0.9,0.0,0.29
fluent-nhibernate.csv,0.73,0.0,0.96,0.44
gpsmid.csv,0.81,0.32,0.88,0.65
