,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.68,0.02,0.13,0.55
emftriple.csv,0.4,0.37,0.0,0.41
fluent-nhibernate.csv,0.7,0.0,0.36,0.53
gpsmid.csv,0.83,0.07,0.24,0.35
