,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.65,0.28,0.42,0.99
jajuk.csv,0.98,0.4,0.33,0.7
vapor.csv,0.4,0.19,0.87,0.46
zorannt.csv,0.38,0.96,0.21,0.21
