,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.52,0.19,0.32,0.99
jajuk.csv,1.0,0.29,0.27,0.75
vapor.csv,0.55,0.33,0.91,0.86
zorannt.csv,0.36,0.96,0.31,0.67
