,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.72,0.42,0.45,0.02
jajuk.csv,0.0,0.27,0.42,0.43
vapor.csv,0.23,0.04,0.03,0.1
zorannt.csv,0.64,0.01,0.13,0.12
