,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.74,0.6,0.6,0.02
jajuk.csv,0.04,0.44,0.7,0.56
vapor.csv,0.73,0.87,0.16,0.69
zorannt.csv,0.88,0.04,0.85,0.89
