,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.86,0.57,0.6,0.99
jajuk.csv,0.96,0.65,0.44,0.65
vapor.csv,0.31,0.13,0.84,0.31
zorannt.csv,0.4,0.96,0.16,0.12
