,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.41,0.63,0.51,0.41
jajuk.csv,0.44,0.44,0.44,0.35
vapor.csv,0.77,0.89,0.83,0.75
zorannt.csv,0.7,0.91,0.92,0.94
