,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,5.0,20.0,6.0,0.0
jajuk.csv,0.0,14.0,4.0,2.0
vapor.csv,11.0,5.0,1.0,0.0
zorannt.csv,3.0,0.0,0.0,0.0
