,recall,precision,pf,pci_20,ifa,wins
echongl.csv,0.625,0.315,0.365,0.635,4.5,5
emite.csv,0.24,0.22999999999999998,0.22499999999999998,0.835,6.5,1
geogebra.csv,0.56,0.445,0.27,0.525,1.5,9
hibernate.csv,0.605,0.375,0.3,0.56,3.0,6
httpcontentparser.csv,0.655,0.265,0.42500000000000004,0.555,6.5,0
megameknet.csv,0.6950000000000001,0.29500000000000004,0.44999999999999996,0.51,3.0,2
myfaces.csv,0.6,0.42,0.27,0.54,2.0,7
ns-3.csv,0.61,0.42500000000000004,0.425,0.46499999999999997,4.0,4
ondex.csv,0.365,0.49,0.11499999999999999,0.67,0.5,11
pixel-commandos.csv,0.16499999999999998,0.28,0.11499999999999999,0.955,1.5,8
rsyslog.csv,0.6950000000000001,0.32999999999999996,0.38,0.54,4.5,3
wow-qrsk.csv,0.41000000000000003,0.435,0.135,0.61,1.5,10
