,recall,precision,pf,wins
agilitybook.csv,0.24,0.44,0.29,10
apolloplayer.csv,0.5,0.33,0.56,6
auber.csv,0.45,0.45,0.36,15
cortex-vfx.csv,0.26,0.48,0.17,17
growl-for-windows.csv,0.43,0.3,0.41,8
ifmo-game-1.csv,0.0,0.0,0.0,0
ildjit.csv,0.01,0.03,0.02,2
jfreereport.csv,0.27,0.45,0.23,16
keyczar.csv,0.45,0.32,0.5,7
moast.csv,0.91,0.34,0.93,3
opde.csv,0.47,0.52,0.32,18
openfrag.csv,0.7,0.43,0.53,13
passwordsafe.csv,0.57,0.35,0.4,9
ppcboot.csv,0.56,0.45,0.46,14
quark.csv,0.0,0.0,0.0,0
super-tux.csv,1.0,0.38,0.98,5
synergyspace.csv,0.24,0.41,0.22,11
wikipediardware.csv,0.88,0.37,0.9,4
xtreemfs.csv,0.62,0.43,0.49,12
