,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,1.0,0.18,0.67,0.67,0.62,0.37,0.34,0.76,1.0
massiv.csv,0.01,0.07,0.11,0.03,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.52,0.22,0.54,0.51,0.46,0.41,0.34,0.27,0.4
ngl.csv,0.64,0.59,0.84,0.85,0.69,0.32,0.66,0.14,0.4
nutz.csv,0.19,0.71,0.92,0.82,0.92,0.64,0.79,0.9,0.4
ossim.csv,0.05,0.2,0.3,0.22,0.0,0.27,0.27,0.28,0.4
qmmp.csv,0.46,0.41,0.42,0.57,0.85,0.37,0.19,0.79,1.0
rcp-company-uibindings.csv,0.25,0.2,0.51,0.5,0.38,0.39,0.29,0.16,0.0
v8.csv,0.39,0.45,0.36,0.58,0.15,0.72,0.56,0.99,0.1
