,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.41,0.79,0.12,0.02,0.78,0.64,0.63,0.35,0.97
massiv.csv,0.05,0.21,0.2,0.33,0.02,0.1,0.0,0.0,0.09
mesa3d.csv,0.45,0.34,0.16,0.01,0.63,0.59,0.54,0.38,0.56
ngl.csv,0.46,0.67,0.12,0.02,0.9,0.66,0.68,0.25,0.75
nutz.csv,0.61,0.52,0.11,0.01,0.68,0.64,0.6,0.31,0.43
ossim.csv,0.34,0.26,0.24,0.03,0.02,0.37,0.43,0.29,0.36
qmmp.csv,0.52,0.67,0.16,0.02,0.73,0.64,0.71,0.31,0.95
rcp-company-uibindings.csv,0.51,0.65,0.16,0.01,0.69,0.67,0.62,0.24,0.93
v8.csv,0.3,0.41,0.1,0.01,0.92,0.54,0.38,0.35,0.54
