,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.54,0.64,0.99,0.44,0.82,0.02,0.49,0.37
jlinalg.csv,1.0,0.54,0.61,0.59,0.93,0.01,0.4,0.61
jmule.csv,0.7,0.48,0.64,0.68,0.82,0.03,0.45,0.98
knowledge.csv,0.75,0.37,0.38,0.59,1.0,0.02,0.52,0.48
massiv.csv,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.08
ng4j.csv,0.52,0.22,0.43,0.67,0.79,0.03,1.0,0.62
playerstage.csv,0.53,0.44,0.65,0.98,0.6,0.03,0.56,0.2
superwaba.csv,0.57,0.97,0.62,0.57,0.66,0.02,0.32,0.42
