,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,mia.csv,jaolt.csv,mp-rechnungs-und-kundenverwaltung.csv,ardour.csv,kmess.csv,pixel-commandos.csv,xmoto.csv,buddata-ebxml-registry.csv,zxing.csv
ardour.csv,2.0,1.0,37.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
buddata-ebxml-registry.csv,104.0,3.0,58.0,80.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,44.0,1.0,0.0,0.0
cornerstone.csv,14.0,18.0,8.0,8.0,0.0,1.0,2.0,6.0,0.0,7.0,0.0,7.0,0.0,4.0,0.0,0.0,35.0,2.0,0.0,0.0
emeraldemu.csv,96.0,1.0,23.0,14.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
jahshakafx.csv,0.0,18.0,74.0,19.0,0.0,0.0,2.0,7.0,4.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0
jaolt.csv,1.0,11.0,64.0,9.0,0.0,0.0,3.0,25.0,1.0,1.0,3.0,69.0,0.0,0.0,2.0,0.0,94.0,5.0,0.0,2.0
kmess.csv,71.0,3.0,46.0,51.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0
maya-work-in-progress.csv,51.0,1.0,115.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0
mia.csv,98.0,3.0,13.0,4.0,0.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0
mp-rechnungs-und-kundenverwaltung.csv,55.0,3.0,36.0,59.0,0.0,0.0,5.0,6.0,7.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0
novembre.csv,5.0,0.0,44.0,18.0,0.0,1.0,0.0,11.0,2.0,2.0,2.0,7.0,2.0,6.0,0.0,3.0,6.0,0.0,2.0,0.0
ns-3.csv,105.0,1.0,35.0,59.0,0.0,0.0,4.0,3.0,0.0,6.0,2.0,25.0,1.0,0.0,2.0,2.0,9.0,17.0,0.0,0.0
nullc.csv,69.0,3.0,58.0,80.0,0.0,0.0,6.0,4.0,8.0,0.0,2.0,8.0,3.0,6.0,1.0,1.0,38.0,1.0,0.0,0.0
open-beos.csv,2.0,23.0,22.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0
pixel-commandos.csv,6.0,72.0,13.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,195.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
plee-the-bear.csv,100.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,44.0,1.0,0.0,0.0
reaper-ecad.csv,108.0,3.0,36.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0,0.0,29.0,1.0,0.0,1.0,1.0,49.0,1.0,0.0,0.0
unladen-swallow.csv,11.0,0.0,46.0,51.0,1.0,1.0,3.0,6.0,5.0,0.0,3.0,7.0,3.0,0.0,1.0,1.0,94.0,0.0,0.0,0.0
xmoto.csv,26.0,0.0,93.0,9.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,6.0,2.0,0.0,4.0,1.0,25.0,0.0,0.0,0.0
zxing.csv,55.0,140.0,44.0,14.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,84.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0
