,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.98,0.75,0.38,0.24,0.24,0.3
aime.csv,0.39,0.88,0.38,0.27,0.92,0.2
badtrinitycore.csv,0.36,0.08,0.28,0.97,0.28,0.22
electric-core.csv,0.51,0.36,0.96,0.19,0.29,0.24
geochat.csv,0.39,0.81,0.24,0.12,0.31,0.95
olsrd.csv,0.71,1.0,0.36,0.24,0.35,0.4
