,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.36,0.4,0.48,0.42,0.48,0.67
aime.csv,0.6,0.45,0.72,0.98,0.92,0.9
badtrinitycore.csv,0.86,0.67,0.98,0.98,0.52,0.67
electric-core.csv,0.48,0.96,0.85,0.64,0.57,0.82
geochat.csv,0.55,0.43,0.95,0.98,0.43,0.89
olsrd.csv,0.32,0.4,0.38,0.39,0.38,0.41
