,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.97,0.66,0.6,0.64,0.4,0.34
aime.csv,0.35,0.36,0.46,0.32,0.88,0.16
badtrinitycore.csv,0.27,0.05,0.23,0.95,0.46,0.35
electric-core.csv,0.5,0.28,0.93,0.5,0.57,0.34
geochat.csv,0.38,0.67,0.27,0.16,0.58,0.92
olsrd.csv,0.56,1.0,0.56,0.64,0.62,0.64
