,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.25,0.64,0.75,0.11,0.6
nabu-library.csv,0.15,0.16,0.89,0.27,0.88
pcgen.csv,0.95,0.69,1.0,0.92,0.98
selenium.csv,0.72,0.56,0.57,0.76,0.41
tolven.csv,0.55,0.64,0.16,0.73,0.11
