,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.29,0.43,0.31,0.23,0.2,0.34,0.24,0.0
jlinalg.csv,0.07,0.32,0.9,0.71,0.2,0.48,0.68,1.0
jmule.csv,0.14,0.29,0.48,0.27,0.4,0.47,0.2,0.21
knowledge.csv,0.14,0.62,0.75,0.88,0.0,0.65,0.51,0.72
massiv.csv,0.0,0.04,0.17,0.0,0.0,0.03,0.0,0.03
ng4j.csv,0.21,0.09,0.26,0.17,0.0,0.29,0.17,0.0
playerstage.csv,0.14,0.4,0.51,0.22,0.4,0.33,0.31,0.07
superwaba.csv,0.14,0.23,0.27,0.17,0.2,0.33,0.32,0.17
