,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.47,0.58,0.61,0.57,0.64,0.55,0.6,0.45,0.0
bzbyte.csv,0.58,0.0,0.45,0.53,0.0,0.24,0.62,0.68,0.0
encog-java.csv,0.17,0.0,0.0,0.07,0.04,0.0,0.0,0.06,0.0
galaxium.csv,0.65,0.7,0.39,0.74,0.35,0.59,0.56,0.48,0.46
h2database.csv,0.21,0.13,0.0,0.31,0.07,0.1,0.04,0.02,0.0
haphazard.csv,0.13,0.11,0.33,0.17,0.04,0.51,0.17,0.24,0.06
jaql.csv,0.69,0.54,0.33,0.64,0.65,0.27,0.46,0.59,0.25
raven-monitoring.csv,0.57,0.46,0.45,0.42,0.1,0.66,0.5,0.46,0.18
v8.csv,0.57,0.58,0.09,0.27,0.0,0.41,0.3,0.56,0.68
