,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.09,0.5,0.51,0.09,0.64,0.86,0.13,0.6,0.76
bloodycore.csv,0.09,0.12,0.89,0.45,0.27,0.14,0.32,0.08,0.29
dvd-create.csv,0.96,0.88,0.79,0.99,0.64,0.71,0.8,0.88,0.97
dvt.csv,0.35,1.0,0.17,0.28,0.18,0.57,0.21,0.12,0.08
gbif-indexingtoolkit.csv,0.17,0.12,0.2,0.08,1.0,0.14,0.14,0.12,0.16
mumble.csv,0.13,0.1,0.16,0.12,0.36,0.07,0.16,1.0,0.47
planeshift.csv,0.91,0.67,0.71,0.7,0.27,0.79,0.99,0.88,0.95
truevision.csv,0.52,0.6,0.4,0.57,1.0,0.64,0.48,0.76,0.92
zorannt.csv,0.83,0.52,0.47,0.28,0.91,0.21,0.59,0.28,0.32
