,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.0,21.0,0.0,1.0,8.0,0.0,2.0,16.0,0.0
bloodycore.csv,3.0,0.0,0.0,0.0,9.0,9.0,1.0,18.0,1.0
dvd-create.csv,6.0,2.0,0.0,0.0,2.0,11.0,3.0,11.0,0.0
dvt.csv,2.0,0.0,0.0,0.0,4.0,3.0,0.0,11.0,4.0
gbif-indexingtoolkit.csv,2.0,32.0,1.0,0.0,0.0,2.0,3.0,8.0,1.0
mumble.csv,8.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0
planeshift.csv,27.0,5.0,22.0,1.0,0.0,2.0,0.0,11.0,1.0
truevision.csv,3.0,13.0,0.0,0.0,2.0,8.0,1.0,5.0,0.0
zorannt.csv,0.0,21.0,1.0,0.0,2.0,12.0,3.0,10.0,1.0
