,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.79,0.37,0.23,0.69,0.79,0.05,0.15,0.78,0.84
ffigo.csv,0.45,0.18,0.15,0.0,0.19,0.0,0.0,0.82,0.0
ildjit.csv,0.52,0.58,0.2,0.36,0.3,0.08,0.0,0.5,0.49
jfreereport.csv,0.23,0.05,0.34,0.36,0.48,0.0,0.15,0.49,0.15
pcsx2.csv,0.38,0.11,0.31,0.67,0.79,0.1,0.0,0.36,0.66
psycle.csv,0.7,0.21,0.26,0.71,0.77,0.05,0.2,0.63,0.65
wikipediardware.csv,0.69,0.25,0.23,0.7,0.74,0.05,0.16,0.67,0.85
wxjs.csv,0.09,0.0,0.06,0.01,0.04,0.0,0.46,0.0,0.05
xqilla.csv,0.41,0.19,0.18,0.13,0.28,0.46,0.17,0.34,0.14
