,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.47,0.4,0.42,0.46,0.43,0.39,0.39,0.37,0.42
ffigo.csv,0.72,0.85,0.94,0.0,0.95,0.83,0.67,0.44,0.5
ildjit.csv,0.66,0.92,1.0,0.88,0.98,0.57,0.86,0.74,0.67
jfreereport.csv,0.96,0.93,0.76,0.78,0.65,0.83,0.8,0.6,0.67
pcsx2.csv,0.85,0.78,0.51,0.52,0.47,0.94,0.92,0.84,0.5
psycle.csv,0.49,0.43,0.43,0.46,0.42,0.39,0.41,0.39,0.52
wikipediardware.csv,0.45,0.42,0.42,0.44,0.41,0.39,0.38,0.4,0.49
wxjs.csv,0.9,0.0,0.99,0.67,0.88,0.47,0.67,0.0,0.0
xqilla.csv,0.65,0.92,0.73,0.98,0.89,0.9,0.48,0.76,0.8
