,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.45,0.3,0.96,0.0,0.62,0.0,0.29
amateur-scrolls.csv,0.51,0.44,0.46,0.27,0.96,0.53,0.15
arcallians.csv,0.72,0.96,0.58,0.51,0.69,0.51,0.46
gebr.csv,0.46,0.5,0.3,0.91,0.38,0.67,0.63
jfreereport.csv,0.9,0.44,0.35,0.0,0.51,0.23,0.45
kml.csv,0.65,0.54,0.62,0.51,0.65,0.98,0.61
multitude.csv,0.62,0.52,0.53,0.56,0.73,0.71,0.97
