,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.59,0.49,0.76,0.46,0.56,0.36,0.92
amateur-scrolls.csv,0.63,0.54,0.61,0.65,0.63,0.65,0.88
arcallians.csv,0.53,0.58,0.47,0.66,0.4,0.61,0.58
gebr.csv,0.42,0.44,0.32,0.47,0.38,0.34,0.42
jfreereport.csv,0.99,0.82,0.74,0.63,0.59,0.52,0.69
kml.csv,0.48,0.52,0.51,0.58,0.48,0.46,0.55
multitude.csv,0.5,0.5,0.52,0.48,0.4,0.42,0.51
