,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.61,0.94,0.41,0.78,0.49,0.48,0.37,0.51,0.72
e-bio-flow.csv,0.12,0.22,0.49,0.35,0.61,0.32,1.0,0.29,0.14
jmoney.csv,0.91,0.18,0.36,0.21,0.7,0.32,0.27,0.52,0.54
jmonkeyengine.csv,0.12,0.66,0.22,0.82,0.35,1.0,0.37,0.05,0.38
jsidplay2.csv,0.66,0.25,0.98,0.34,0.63,0.51,0.38,0.61,0.61
matrex.csv,0.62,0.34,0.4,0.36,0.35,0.07,0.36,0.99,0.29
piccolo2d.csv,0.0,0.0,0.06,0.06,0.93,0.0,0.12,0.04,0.0
reaper3d.csv,0.45,0.0,0.43,0.68,0.61,0.2,0.37,0.63,0.79
sblim.csv,0.24,0.0,0.06,0.96,0.27,0.07,0.09,0.18,0.0
