,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.6,0.93,0.36,0.82,0.46,0.44,0.33,0.47,0.75
e-bio-flow.csv,0.1,0.19,0.44,0.32,0.62,0.28,1.0,0.26,0.12
jmoney.csv,0.9,0.15,0.31,0.18,0.69,0.28,0.23,0.47,0.5
jmonkeyengine.csv,0.1,0.89,0.19,0.86,0.31,1.0,0.33,0.04,0.38
jsidplay2.csv,0.75,0.22,0.98,0.32,0.92,0.67,0.63,0.7,0.62
matrex.csv,0.6,0.3,0.36,0.32,0.31,0.06,0.33,0.99,0.25
piccolo2d.csv,0.0,0.0,0.05,0.05,0.92,0.0,0.1,0.03,0.0
reaper3d.csv,0.45,0.0,0.41,0.73,0.62,0.17,0.33,0.67,0.75
sblim.csv,0.2,0.0,0.05,0.95,0.23,0.06,0.07,0.15,0.0
