,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.32,0.04,0.15,0.36,0.29,0.3,0.23,0.2,0.37
e-bio-flow.csv,0.15,0.27,0.15,0.4,0.41,0.1,0.0,0.48,0.15
jmoney.csv,0.02,0.08,0.15,0.23,0.28,0.24,0.13,0.12,0.23
jmonkeyengine.csv,0.44,0.67,0.35,0.3,0.22,0.0,0.31,0.09,0.6
jsidplay2.csv,0.56,0.45,0.0,0.57,0.72,0.74,0.85,0.59,0.42
matrex.csv,0.27,0.16,0.35,0.2,0.21,0.12,0.44,0.01,0.17
piccolo2d.csv,0.02,0.0,0.05,0.02,0.0,0.04,0.04,0.03,0.01
reaper3d.csv,0.54,0.0,0.45,0.46,0.41,0.16,0.19,0.49,0.0
sblim.csv,0.07,0.0,0.0,0.01,0.05,0.08,0.04,0.13,0.03
