,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.48,0.93,0.88,0.38,0.2,0.35,0.45,0.69,0.14
e-bio-flow.csv,0.25,0.26,0.9,0.17,0.19,0.5,1.0,0.35,0.06
jmoney.csv,0.95,0.5,0.86,0.17,0.28,0.29,0.5,0.79,0.15
jmonkeyengine.csv,0.1,0.41,0.61,0.43,0.18,1.0,0.38,0.3,0.05
jsidplay2.csv,0.39,0.21,1.0,0.13,0.17,0.24,0.3,0.54,0.11
matrex.csv,0.52,0.5,0.75,0.29,0.19,0.14,0.3,0.99,0.11
piccolo2d.csv,0.0,0.0,0.75,0.33,1.0,0.0,0.6,0.5,0.0
reaper3d.csv,0.29,0.0,0.73,0.29,0.19,0.27,0.5,0.57,1.0
sblim.csv,0.57,0.0,1.0,0.95,0.43,0.2,0.5,0.52,0.0
