,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.0,0.0,62.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,0.0,14.0,210.0,2.0,0.0,0.0
alleg.csv,2.0,24.0,1.0,0.0,3.0,1.0,1.0,1.0,13.0,12.0,36.0,2.0,39.0,2.0,1.0,44.0,0.0,0.0,0.0,0.0
biodwh.csv,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,82.0,85.0,94.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
factor.csv,2.0,6.0,62.0,128.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,85.0,12.0,9.0,2.0,19.0,0.0,0.0,0.0,2.0
iaml.csv,11.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,4.0,20.0,3.0,32.0,5.0,2.0,16.0,0.0,1.0,5.0,23.0
icescrum.csv,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
jbasic.csv,2.0,6.0,62.0,0.0,2.0,0.0,1.0,1.0,3.0,6.0,21.0,8.0,6.0,1.0,0.0,9.0,0.0,1.0,1.0,1.0
jcache.csv,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,4.0,18.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
ktc.csv,0.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,13.0,2.0,9.0,4.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0
moast.csv,5.0,1.0,62.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,85.0,94.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
natpad.csv,10.0,6.0,8.0,0.0,3.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
nebuladevice.csv,4.0,6.0,1.0,0.0,2.0,2.0,0.0,7.0,38.0,5.0,15.0,0.0,94.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0
nosleepsoftware.csv,6.0,5.0,0.0,5.0,52.0,0.0,1.0,1.0,161.0,52.0,7.0,2.0,94.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0
pixel-commandos.csv,3.0,1.0,62.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
riff-evolve.csv,5.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
rosegarden.csv,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,7.0,6.0,2.0,4.0,4.0,0.0,0.0,1.0,24.0
smarttag.csv,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,16.0,4.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
wxcode.csv,1.0,2.0,0.0,0.0,52.0,0.0,3.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
xined.csv,27.0,7.0,0.0,5.0,3.0,1.0,2.0,3.0,22.0,0.0,40.0,6.0,54.0,3.0,9.0,14.0,0.0,0.0,1.0,2.0
zemljanka.csv,7.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,58.0,2.0,59.0,10.0,1.0,16.0,0.0,0.0,1.0,3.0
