,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.24,0.28,0.0,0.03,0.0,0.03,0.82,0.2,0.8,0.3,0.43,0.07,0.5,0.32,0.02,0.33,0.0,0.02,0.05,0.21
alleg.csv,0.5,0.58,1.0,0.56,0.57,0.95,0.27,0.56,0.5,0.3,0.57,0.67,0.25,0.58,0.84,0.25,0.7,0.76,0.51,0.15
biodwh.csv,0.08,0.25,0.06,0.19,0.07,0.23,0.29,0.08,0.23,0.3,0.0,0.0,0.0,0.37,0.03,1.0,0.17,0.02,0.42,0.26
factor.csv,0.1,0.18,0.0,0.0,0.64,0.47,0.01,0.73,0.3,0.5,0.57,0.0,0.25,0.37,0.06,0.25,0.67,0.95,0.56,0.09
iaml.csv,0.61,0.58,0.62,0.59,0.36,0.66,0.94,0.57,0.83,0.4,0.57,0.53,0.25,0.26,0.32,0.5,0.8,0.54,0.74,0.62
icescrum.csv,0.45,0.53,0.12,0.6,0.36,0.61,0.17,0.26,0.33,0.3,0.29,0.4,0.5,1.0,0.15,0.75,0.49,0.34,0.72,0.29
jbasic.csv,0.44,0.47,0.0,0.94,0.29,0.39,0.19,0.31,0.5,0.3,0.71,0.13,0.5,0.32,0.19,0.58,0.47,0.12,0.7,0.47
jcache.csv,0.78,0.76,0.69,0.75,0.5,0.38,0.53,0.65,0.9,0.9,0.86,0.73,0.75,0.74,0.31,0.67,0.36,0.61,0.47,0.94
ktc.csv,0.96,0.5,0.25,0.29,0.29,0.39,0.27,0.29,0.33,0.4,0.43,0.33,0.75,0.68,0.18,0.5,0.29,0.1,0.56,0.26
moast.csv,0.09,0.15,0.0,0.16,0.29,0.24,0.19,0.26,0.37,0.6,0.14,0.0,0.0,0.37,0.99,0.5,0.18,0.05,0.63,0.41
natpad.csv,0.67,0.52,0.31,0.7,0.71,0.66,0.41,0.54,0.5,0.7,0.86,0.47,0.75,0.58,0.17,0.58,0.6,0.49,0.93,0.35
nebuladevice.csv,0.31,0.29,0.94,0.11,0.07,0.47,0.26,0.11,0.23,0.2,0.43,0.93,0.0,0.21,0.03,0.17,0.2,0.17,0.21,0.09
nosleepsoftware.csv,0.12,0.21,0.88,0.11,0.0,0.22,0.21,0.04,0.0,0.0,0.43,0.4,0.0,0.05,0.03,0.33,0.3,0.12,0.19,0.18
pixel-commandos.csv,0.12,0.14,0.0,0.08,0.07,0.06,0.04,0.02,0.1,0.2,0.14,0.0,0.75,0.11,0.06,0.0,0.02,0.02,0.07,0.03
riff-evolve.csv,0.73,0.72,0.5,0.56,0.57,0.57,0.56,0.96,0.73,0.7,0.86,0.6,1.0,0.68,0.87,0.75,0.58,0.44,0.72,0.65
rosegarden.csv,0.45,0.91,0.69,0.25,0.43,0.62,0.25,0.44,0.37,0.7,0.71,0.33,0.5,0.79,0.09,0.58,0.36,0.54,0.56,0.29
smarttag.csv,0.55,0.45,0.06,0.24,1.0,0.3,0.34,0.32,0.37,0.6,0.43,0.27,0.5,0.74,0.23,0.42,0.31,0.39,0.53,0.24
wxcode.csv,0.31,0.3,0.06,0.22,0.0,0.16,0.04,0.1,0.13,0.1,1.0,0.13,0.25,0.26,0.02,0.08,0.11,0.07,0.19,0.15
xined.csv,0.24,0.53,0.25,0.25,0.71,0.86,0.53,0.13,0.43,1.0,0.29,0.2,0.5,0.53,0.09,0.5,0.86,0.8,0.91,0.15
zemljanka.csv,0.86,0.99,1.0,0.97,0.71,0.98,0.99,0.91,0.93,1.0,0.71,1.0,0.75,0.58,1.0,1.0,1.0,0.83,1.0,0.94
