,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.96,0.98
chrysalis.csv,0.48,0.34,0.97,0.29,0.51,0.88,0.29
jahshaka.csv,0.51,0.29,0.8,0.73,0.73,0.73,0.65
jam-daq.csv,0.57,0.82,0.81,0.53,0.62,0.43,0.89
jatlas.csv,0.83,0.65,0.77,0.58,0.16,0.59,0.68
jedit.csv,0.34,0.66,0.67,1.0,0.96,0.98,0.86
open-media-library.csv,0.73,0.56,0.45,0.7,0.52,0.62,0.93
