,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.17,0.09
chrysalis.csv,0.6,0.74,0.25,0.75,0.73,0.41,0.83
jahshaka.csv,0.57,0.81,0.44,0.32,0.54,0.57,0.67
jam-daq.csv,0.61,0.21,0.24,0.53,0.45,0.71,0.13
jatlas.csv,0.49,0.55,0.54,0.54,0.96,0.65,0.38
jedit.csv,0.73,0.66,0.62,0.0,0.23,0.09,0.45
open-media-library.csv,0.62,0.5,0.66,0.61,0.72,0.71,0.09
