,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.35,0.16,0.47,0.38,0.22,0.11,0.13,0.0,0.14
flylegacy.csv,0.52,0.5,0.76,0.29,0.65,0.5,0.47,0.31,0.64
ftm.csv,0.31,0.17,0.42,0.3,0.17,0.22,0.57,0.29,0.67
jguard.csv,0.54,0.67,0.78,0.25,0.67,0.63,0.45,0.58,0.63
m-a-d-n-e-s-s.csv,0.3,0.06,0.57,0.27,0.03,0.0,0.63,0.24,0.63
mob-sen-plat.csv,0.57,0.81,0.83,0.22,0.71,0.47,0.52,0.51,0.61
raygina.csv,0.65,0.0,0.7,0.23,0.33,0.32,0.38,0.43,0.17
upp-mirror.csv,0.35,0.11,0.55,0.32,0.71,0.3,0.49,0.38,0.43
yarp.csv,0.13,0.0,0.29,0.02,0.0,0.28,0.33,0.63,0.03
