,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.74,0.91,0.75,0.5,0.88,0.94,0.92,1.0,0.92
flylegacy.csv,0.64,0.65,0.51,0.61,0.68,0.84,0.88,0.79,0.99
ftm.csv,0.8,0.91,0.73,0.7,0.91,0.87,0.45,0.81,0.47
jguard.csv,0.98,0.72,0.8,0.87,0.93,0.42,1.0,0.82,1.0
m-a-d-n-e-s-s.csv,0.8,0.97,0.61,0.75,0.99,1.0,0.36,0.85,0.74
mob-sen-plat.csv,0.75,0.33,0.82,0.75,0.74,0.82,0.69,0.61,0.71
raygina.csv,0.4,1.0,0.76,0.72,0.81,0.77,0.7,0.68,0.9
upp-mirror.csv,0.74,0.94,0.7,0.68,0.47,0.78,0.58,0.73,0.69
yarp.csv,0.92,1.0,0.84,0.99,1.0,0.83,0.76,0.45,0.98
