,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.47,0.6,0.73,0.29,0.56,0.29,0.33,0.0,0.45
flylegacy.csv,0.41,0.8,0.83,0.2,0.64,0.35,0.31,0.43,0.47
ftm.csv,0.71,1.0,1.0,0.28,1.0,0.67,0.54,0.5,0.62
jguard.csv,0.37,0.64,0.75,0.15,0.58,0.55,0.29,0.43,0.46
m-a-d-n-e-s-s.csv,0.62,1.0,0.84,0.29,0.33,0.0,0.56,0.44,0.5
mob-sen-plat.csv,0.42,0.84,0.76,0.14,0.64,0.34,0.36,0.47,0.5
raygina.csv,0.63,0.0,0.74,0.15,0.64,0.33,0.47,0.45,0.55
upp-mirror.csv,0.38,0.67,0.75,0.31,0.75,0.44,0.55,0.41,0.65
yarp.csv,0.4,0.0,0.79,0.05,0.0,0.26,0.55,0.59,0.5
