,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.44,0.59,0.67,0.58,0.72,0.54,0.64,0.45,0.28
bzbyte.csv,0.0,0.0,0.53,0.0,0.0,0.09,0.69,0.77,0.0
encog-java.csv,0.71,0.05,0.07,0.23,0.28,0.18,0.17,0.13,0.02
galaxium.csv,0.69,0.73,0.49,0.69,0.48,0.6,0.78,0.54,0.45
h2database.csv,0.6,0.71,0.13,0.66,0.24,0.26,0.27,0.37,0.16
haphazard.csv,0.27,0.11,0.6,0.54,0.41,0.65,0.39,0.45,0.36
jaql.csv,0.7,0.39,0.35,0.66,0.52,0.48,0.24,0.43,0.24
raven-monitoring.csv,0.61,0.53,0.64,0.54,0.09,0.68,0.51,0.56,0.31
v8.csv,0.09,0.5,0.43,0.44,0.25,0.45,0.54,0.27,0.83
