,recall,precision,pf,wins
botsnscouts.csv,0.7,0.69,0.33,15
fbmanager.csv,0.0,0.0,0.0,5
fido.csv,0.05,0.24,0.03,7
fityk.csv,0.73,0.62,0.48,10
fleet-simulator.csv,0.88,0.5,0.82,0
freenet.csv,0.84,0.5,0.77,3
geogebra.csv,0.44,0.67,0.23,14
google-caja.csv,0.83,0.66,0.67,6
hibernate.csv,0.59,0.68,0.35,12
itext.csv,0.84,0.67,0.66,8
k3b.csv,0.86,0.61,0.85,2
megameknet.csv,0.68,0.67,0.38,13
myfaces.csv,0.49,0.74,0.21,17
onotoa.csv,0.32,0.42,0.44,4
paintown.csv,0.85,0.63,0.88,1
powerfolder.csv,0.42,0.7,0.16,16
triplea.csv,0.6,0.69,0.41,11
xamj.csv,0.69,0.57,0.49,9
