,f1,g,recall,precision,pf,wins
alembik.csv,0.33999999999999997,0.25,0.215,0.63,0.19,2
arsenal-1.csv,0.12,0.09,0.07,0.605,0.060000000000000005,0
barracudamvc.csv,0.615,0.21,0.9450000000000001,0.44999999999999996,0.95,3
irplus.csv,0.55,0.585,0.645,0.625,0.49,9
lite.csv,0.4,0.38,0.33999999999999997,0.52,0.275,4
mumble.csv,0.515,0.46499999999999997,0.5549999999999999,0.53,0.515,5
ontopia.csv,0.515,0.505,0.785,0.475,0.61,6
openintents.csv,0.565,0.535,0.575,0.53,0.505,7
ta3d.csv,0.32999999999999996,0.31,0.27,0.485,0.32499999999999996,1
tweetsharp.csv,0.58,0.545,0.7250000000000001,0.5,0.5,8
