,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,12.0,5.0,0.0,4.0,1.0,2.0,0.0,7.0
archive-crawler.csv,26.0,20.0,10.0,6.0,1.0,1.0,1.0,21.0
jcae.csv,92.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
openmalaria.csv,14.0,43.0,0.0,0.0,4.0,14.0,2.0,21.0
popeye-chess.csv,5.0,27.0,3.0,1.0,2.0,0.0,0.0,3.0
rhex.csv,0.0,19.0,0.0,2.0,0.0,0.0,2.0,4.0
rocrail.csv,17.0,25.0,2.0,2.0,4.0,15.0,1.0,0.0
truevision.csv,16.0,29.0,1.0,6.0,2.0,1.0,1.0,14.0
