,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.7,0.44,0.52,0.51,0.71,0.33,0.39,0.38
archive-crawler.csv,0.99,0.44,0.75,0.87,0.51,0.85,0.87,0.8
jcae.csv,1.0,0.29,0.71,0.74,0.57,0.31,0.79,0.4
openmalaria.csv,0.64,0.94,0.43,0.32,0.71,0.5,0.64,0.7
popeye-chess.csv,0.55,0.59,0.42,0.54,0.59,0.33,0.48,0.44
rhex.csv,0.26,0.65,0.83,0.7,0.81,0.99,0.67,0.5
rocrail.csv,0.65,0.62,0.6,0.49,0.54,0.37,0.62,0.21
truevision.csv,0.72,0.72,0.53,0.52,0.81,0.5,0.36,0.49
