,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
megameknet.csv,0.7,0.75,0.66,0.77,0.65,0.5,0.77,0.53,0.67,0.68,0.97,0.88,0.65,0.6,0.95
