,recall,precision,pf,pci_20,ifa,wins
acdk.csv,0.6,0.455,0.25,0.56,2.5,16
alpine.csv,0.835,0.38,0.5900000000000001,0.475,2.5,12
autowikibrowser.csv,0.655,0.4,0.48,0.37,3.5,10
critterding.csv,0.91,0.325,0.87,0.435,5.5,6
firebird.csv,0.78,0.41500000000000004,0.52,0.43,1.5,13
fmri-dmt.csv,0.54,0.21,0.7,0.66,3.0,2
genecys.csv,0.805,0.29,0.835,0.46499999999999997,3.5,3
hydrogen.csv,1.0,0.36,1.0,0.4,4.5,5
jcae.csv,0.275,0.6,0.095,0.75,0.0,19
kftpgrabber.csv,0.3,0.495,0.11,0.63,2.0,15
libarchive.csv,0.855,0.395,0.665,0.375,2.0,11
mimosa.csv,0.81,0.36,0.7949999999999999,0.48,4.0,8
monetdb.csv,0.585,0.45999999999999996,0.255,0.61,2.5,17
nosleepsoftware.csv,0.03,0.14500000000000002,0.06,0.72,6.5,4
openmsx.csv,0.685,0.20500000000000002,0.7,0.44,8.5,1
quarkplayer.csv,0.135,0.15500000000000003,0.135,0.865,5.5,9
riff-evolve.csv,0.66,0.48,0.31,0.435,1.0,14
virtuoso.csv,0.905,0.355,0.91,0.435,3.0,7
xined.csv,0.0,0.0,0.0,0.0,115.5,0
zoolib.csv,0.575,0.44999999999999996,0.245,0.745,1.0,18
