,recall,precision,pf,pci_20,ifa,wins
bzbyte.csv,0.9,0.06,0.8999999999999999,0.37,51.0,0
fbmanager.csv,0.22,0.42500000000000004,0.15000000000000002,0.655,2.0,14
fleet-simulator.csv,0.93,0.28500000000000003,0.77,0.38,8.0,2
hannosset.csv,0.16,0.355,0.15000000000000002,0.89,7.0,16
hydrate.csv,0.6,0.31,0.37,0.51,5.0,4
jgossipforum.csv,0.405,0.375,0.22,0.5700000000000001,2.5,11
jruby.csv,0.45,0.31,0.33499999999999996,0.6,3.5,5
madman.csv,0.355,0.38,0.35,0.67,4.5,8
mediaportal.csv,0.2,0.5900000000000001,0.065,0.79,1.0,17
ninject.csv,0.415,0.37,0.33,0.615,6.0,7
officefloor.csv,0.38,0.52,0.215,0.545,2.0,15
ontopia.csv,0.61,0.485,0.41000000000000003,0.475,2.5,12
poormans.csv,0.305,0.635,0.255,0.785,0.0,18
power-architect.csv,0.825,0.225,0.925,0.415,9.5,1
powerfolder.csv,0.365,0.335,0.295,0.605,1.5,6
stuproa-cims.csv,0.2,0.46499999999999997,0.16,0.64,3.0,13
tart.csv,0.42,0.365,0.315,0.62,3.0,9
uface.csv,0.94,0.26,0.775,0.375,3.5,3
wxlua.csv,0.55,0.35,0.435,0.665,7.0,10
