,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.83,0.73,0.56,0.59,0.62
aime.csv,0.48,0.35,0.28,0.0,0.65
badtrinitycore.csv,0.0,0.01,0.47,0.81,0.49
electric-core.csv,0.63,0.64,0.65,0.65,0.49
olsrd.csv,0.57,0.77,0.63,0.68,0.65
