,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.29,0.33,0.51,0.49,0.57
aime.csv,0.77,0.9,0.87,1.0,0.46
badtrinitycore.csv,1.0,0.99,0.62,0.26,0.81
electric-core.csv,0.72,0.62,0.46,0.52,0.84
olsrd.csv,0.79,0.31,0.63,0.64,0.65
