,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,0.75,0.5,0.0,0.0
fluent-nhibernate.csv,0.74,0.95,0.98,0.75,0.99,0.76,0.94
geogebra.csv,0.86,0.84,0.52,0.36,0.49,0.75,0.49
hibernate.csv,0.62,0.68,0.59,0.83,0.74,0.67,0.58
jasperreports.csv,0.0,0.92,0.96,0.68,0.76,0.96,0.95
kvs.csv,0.8,0.56,0.73,0.67,0.63,0.58,0.97
phet.csv,0.41,0.98,0.7,0.83,0.63,0.57,0.71
