,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.35,0.05,0.16,0.0,0.37,0.21,1.0
geogebra.csv,0.43,0.14,0.04,0.04,0.29,0.96,0.09
hibernate.csv,0.29,0.15,0.05,0.08,0.99,0.39,0.15
jasperreports.csv,1.0,0.17,1.0,0.0,0.3,0.35,0.26
kvs.csv,1.0,0.16,0.16,0.0,0.42,0.3,0.31
phet.csv,0.19,1.0,0.01,0.03,0.23,0.14,0.02
