,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.4,0.01,0.27,0.0,0.19,0.35,1.0
geogebra.csv,0.15,0.1,0.69,1.0,0.89,0.93,0.88
hibernate.csv,0.35,0.17,0.69,0.5,0.94,0.43,0.59
jasperreports.csv,0.05,0.03,0.88,0.0,0.42,0.1,0.29
kvs.csv,1.0,0.25,0.69,0.0,0.44,0.45,0.59
phet.csv,0.85,0.93,0.12,0.25,0.5,0.41,0.12
