,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.2,0.09,0.08,0.04,0.13,0.38,0.0
geogebra.csv,0.05,0.2,0.88,0.88,0.86,0.01,0.86
hibernate.csv,0.22,0.31,0.75,0.21,0.0,0.19,0.34
jasperreports.csv,0.0,0.05,0.0,0.39,0.4,0.06,0.08
kvs.csv,0.0,0.41,0.19,0.03,0.24,0.31,0.13
phet.csv,0.93,0.0,0.6,0.28,0.68,0.71,0.64
