,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.41,0.56,0.0,0.81,0.62,0.05,0.0,0.24,0.07
fontforge.csv,0.57,0.46,0.59,0.51,0.82,0.59,0.04,0.75,0.22,0.33
hatari.csv,0.55,0.56,0.66,0.49,0.76,0.53,0.04,0.59,0.22,0.25
jcl.csv,0.65,0.44,0.61,0.39,0.8,0.5,0.05,0.5,0.35,0.32
ltp.csv,0.42,0.43,0.59,0.51,0.78,0.52,0.0,0.43,0.21,0.38
net-snmp.csv,0.57,0.49,0.58,0.44,0.58,0.46,0.06,0.6,0.16,0.38
opde.csv,0.62,0.43,0.62,0.53,0.82,0.57,0.08,0.67,0.17,0.21
powerfolder-.csv,0.55,0.63,0.59,0.41,0.17,0.3,0.11,0.34,0.25,0.19
quantlib.csv,0.62,0.0,0.07,0.0,0.82,0.07,0.0,0.61,0.22,0.48
